item_id	name	description	unit_price	category	sku	stock	pic_filename
2	CAIXA ORGANIZADOR UNIJET 20 LITROS TRANSPARENTE		30.00	Geral	7899335404521	1.000	NULL
3	cabo de transmissão  audio e video  timbomdom		8.00	Geral	2018838300108	1.000	NULL
4	FILTRO PERMANENTE PRA CAFÉ 103		6.00	UTILIDADES	7898184080030	1.000	NULL
5	KIT TOP HEROES  HOMEN ARANHA		30.00	Geral	7908071500975	1.000	NULL
6	squeeze ditoy  1 litro		16.00	PLASTICOS	7896187113090	1.000	NULL
7	SWEEZE  ROSA 1 LITRO		5.00	UTILIDADES	7896908223756	1.000	NULL
8	tips   trasparente		15.00	Geral	8955155810726	1.000	NULL
9	banho maria 4x1 grafite		82.00	COZINHA	7898463544802	1.000	NULL
10	cesta de palha media n20		30.00	Geral	NULL	1.000	NULL
11	CESTO FECHADO  97 LITROS		73.00	UTILIDADES	7897848715219	1.000	NULL
12	CHAVEIRO STITI		15.00	Geral	NULL	1.000	NULL
13	compasso escolar  metal silver		15.00	ESCOLAR	7897185953923	1.000	NULL
14	copo   WHEATON   avulso		2.50	VIDROS	7891240086618	1.000	NULL
15	e. v;a  amarelo		3.00	Geral	7899411520251	1.000	NULL
16	foram de pizza n 3		24.00	COZINHA	7898917301401	1.000	NULL
17	humos de minhoca		4.50	Geral	NULL	1.000	NULL
18	kit diver massa		20.00	Geral	7898639381095	1.000	NULL
19	kit saco de presente 45x57 mas laço		6.00	kit FESTA	7897864602319	1.000	NULL
20	MOCHILA ORDINARY UNIQUE  SORTIDA STIST C ESTOJO		70.00	Geral	NULL	1.000	NULL
21	numéros		8.00	kit FESTA	8202316005553	1.000	NULL
22	ORGANIZADORA DE 3 CESTOS PRETA ARQPLAST		36.00	COZINHA	7908439801362	1.000	NULL
23	PALETA SOMBRAS E BATON TEEM		20.00	Geral	7908542607547	1.000	NULL
24	pequeno		10.00	Geral	NULL	1.000	NULL
25	vaso cuia 31 preto  GRANDE		15.00	UTILIDADES	7898521060817	1.000	NULL
26	vaso de parede   tabaco		12.00	Geral	7896403216925	1.000	NULL
27	.		5.00	Geral	NULL	1.000	NULL
28	.		10.00	Geral	NULL	1.000	NULL
29	.		82.00	Geral	NULL	1.000	NULL
30	]		40.00	Geral	NULL	1.000	NULL
31	´regua		2.00	Geral	NULL	1.000	NULL
32	049774018293		15.00	Geral	NULL	1.000	NULL
33	1 METRO DE ELÁSTICO		2.00	Geral	NULL	1.000	NULL
34	1 METRO DE ELÁSTICO 15mm		2.00	UTILIDADES	7897495200205	1.000	NULL
35	1 METRO DE ELÁSTICO REAL		1.00	UTILIDADES	7896554834122	1.000	NULL
36	1 METRO DE TNT AMARELO		4.00	Geral	NULL	1.000	NULL
37	1 METRO DE TNT MARROM		4.00	Geral	NULL	1.000	NULL
38	1 METRO DE TNT MARROM		4.50	Geral	NULL	1.000	NULL
39	1 METRO DE TNT PRETO		4.00	Geral	NULL	1.000	NULL
40	1 METRO DE TNT ROSA		5.00	Geral	NULL	1.000	NULL
41	1 METRO DE TNT VERDE ESCURO		4.00	PAPELARIA	NULL	1.000	NULL
42	1 METRO DE TNT VERMELHO		4.00	Geral	NULL	1.000	NULL
43	2 PILHA		4.00	Geral	NULL	1.000	NULL
44	2 POTES QUAD. GRANDES ERCA 1300ML		8.50	PLASTICOS	7898502717976	1.000	NULL
45	2 POTES REDONDOS GG 1,5L		8.50	PLASTICOS	7898264715548	1.000	NULL
46	2 POTES RETANGULARES GRANDES ERCA PLAST		8.50	PLASTICOS	7898502717952	1.000	NULL
47	3 POTES REDONDOS PMG ERCA PLAST		8.50	PLASTICOS	7898502717884	1.000	NULL
48	4 CARRINHOS COLORIDOS		20.00	BRINQUEDOS	7899632507376	1.000	NULL
49	4 CARRINHOS DE FERRO		40.00	BRINQUEDOS	NULL	1.000	NULL
50	4 CARRINHOS DE FERRO ROSA		40.00	BRINQUEDOS	7899984628736	1.000	NULL
51	4 POTES QUADRADOS LEITOSO ERCA PLAST		7.50	PLASTICOS	7898502719659	1.000	NULL
52	4 POTES QUADRADOS TRANSPARENTE ERCA PLAST		7.50	PLASTICOS	7898502719642	1.000	NULL
53	4 POTES REDONDO MINI		6.00	Geral	7898502719680	1.000	NULL
54	5555555555555555555555555555555555555555555555555555555555555555		999999.99	Geral	NULL	1.000	NULL
55	7891240036729		999999.99	Geral	NULL	1.000	NULL
56	7897848700185		1.00	Geral	7897848700185	1.000	NULL
57	7898610101650		999999.99	Geral	7898610101650	1.000	NULL
58	7898918965145		5.50	Geral	NULL	1.000	NULL
59	7898936774170		7.80	Geral	NULL	1.000	NULL
60	7898994125914		6.00	Geral	NULL	1.000	NULL
61	790843980403		15.00	Geral	NULL	1.000	NULL
62	8		28.50	Geral	NULL	1.000	NULL
63	a largador		4.00	Geral	NULL	1.000	NULL
64	abajour de tomada sapo		12.00	Geral	7899454440455	1.000	NULL
65	abajour nuvem		9.00	Geral	7898663725490	1.000	NULL
66	ABAJUR DE TOMADA		8.50	UTILIDADES	7898673631972	1.000	NULL
67	ABAJUR DE TOMADA MAXMIDIA BIVOLT		12.00	Geral	7899454432108	1.000	NULL
68	ABRAÇADEIRA DE MANGUEIRA		3.00	Geral	NULL	1.000	NULL
69	ABRIDOR DE GARRAFA		7.50	UTILIDADES	7898644235338	1.000	NULL
70	ABRIDOR DE GARRAFAS		5.50	UTILIDADES	7899527129362	1.000	NULL
71	ABRIDOR DE LATA		4.00	UTILIDADES	7898955345078	1.000	NULL
72	ABRIDOR DE LATA		3.00	Geral	7898955345467	1.000	NULL
73	ABRIDOR DE TAMPA P/ GARRAFÃO		10.00	UTILIDADES	7898322750016	1.000	NULL
74	ACENDEDOR DE FOGÃO		8.50	UTILIDADES	7898611090922	1.000	NULL
75	acendedor de fogão		10.00	COZINHA	7899866276789	1.000	NULL
76	ACENDEDOR DE FOGÃO		12.00	UTILIDADES	7899850332941	1.000	NULL
77	ACENDEDOR DE FOGÃO		9.80	COZINHA	7908593504413	1.000	NULL
78	ACENDEDOR DE FOGÃO ART HOUSE		9.00	UTILIDADES	7899658403935	1.000	NULL
79	ACENDEDOR DE FOGÃO L&T UTILIDADES		12.00	Geral	7908139507830	1.000	NULL
80	ACENDEDOR DE FOGÃO LUME		10.70	UTILIDADES	7898409910517	1.000	NULL
81	ACENDEDOR DE FOGÃO LUZ ELITE		15.00	UTILIDADES	7898608573155	1.000	NULL
82	ACETONA BEIRA ALTA		3.50	COSMÉTICOS	7896213306076	1.000	NULL
83	ACETONA ZULU		5.00	COSMÉTICOS	7896090700455	1.000	NULL
84	aco de presente  natal 20x30		3.00	Geral	7897864804287	1.000	NULL
85	ACRESCIMO		1.00	Geral	NULL	1.000	NULL
86	AÇUCAREIRO		5.00	UTILIDADES	7899335402701	1.000	NULL
87	AÇUCAREIRO		8.50	UTILIDADES	7897698235097	1.000	NULL
88	AÇUCAREIRO ACRILICO		6.00	Geral	7898264716309	1.000	NULL
89	AÇUCAREIRO FARINHEIRO 600 ML		5.00	Geral	7898972314361	1.000	NULL
90	AÇUCAREIRO JOY 1,05L - SHINE		8.50	UTILIDADES	7897698235028	1.000	NULL
91	AÇUCAREIRO TRASPARENTE PLASMONT		4.50	UTILIDADES	7898378694401	1.000	NULL
92	ADAPTADOR AC PRETO		10.00	Geral	NULL	1.000	NULL
93	ADAPTADOR DE TOMADA 20A		7.00	Geral	NULL	1.000	NULL
94	adaptador t		7.00	Geral	NULL	1.000	NULL
95	ADAPTADOR USB 10W		25.00	ELETRÔNICOS E ACESSÓRIOS	7898395002067	1.000	NULL
96	ADAPTADOR USB BRANCO		10.00	Geral	NULL	1.000	NULL
97	ADAPTADOR USB BRANCO P/CARRO		5.00	Geral	NULL	1.000	NULL
98	ADAPTADOR USB BRANCO P/TOMADA		10.00	Geral	NULL	1.000	NULL
99	ADAPTADOR USB PRETO P/CARRO		10.00	Geral	NULL	1.000	NULL
100	ADESIVO DE PRESENTE		0.50	Geral	NULL	1.000	NULL
101	adesivo de unha		15.00	Geral	NULL	1.000	NULL
102	ADESIVO DE UNHA		2.00	Geral	4690302056155	1.000	NULL
103	adesivo escolar		5.00	Geral	NULL	1.000	NULL
104	ADESIVO GRANDE infantil persongens		5.00	Geral	NULL	1.000	NULL
105	adesivo persornagens		5.00	Geral	NULL	1.000	NULL
106	ADESIVOS DE UNHA KING		2.00	UTILIDADES	5554443322212	1.000	NULL
107	ADESIVOS DE UNHA NAIL		3.00	Geral	6971173340061	1.000	NULL
108	ADESIVOS P/ POR NO CADERNO		2.00	Geral	NULL	1.000	NULL
109	ADESIVOS P/ POR NO CADERNO C/6		1.50	Geral	7891080000126	1.000	NULL
110	ADUBO DE CURRAL		3.50	Geral	7898947483153	1.000	NULL
111	advenges		86.00	Geral	7890201600610	1.000	NULL
112	AFIADOR DE FACAS		25.00	COZINHA	7800715357078	1.000	NULL
113	AFIADOR DE FACAS		25.00	Geral	7898684171085	1.000	NULL
114	AFIADOR DE FACAS PRATIC ROLLER		24.00	UTILIDADES	742832620871	1.000	NULL
115	agenda		5.00	Geral	7897571910837	1.000	NULL
116	AGENDA  LOVE		15.00	Geral	7908281364213	1.000	NULL
117	agenda  stitch bob grud		50.00	Geral	NULL	1.000	NULL
118	AGENDA 2026		30.00	Geral	7891100068457	1.000	NULL
119	AGENDA 2026		30.00	Geral	7891100068389	1.000	NULL
120	AGENDA 2026		30.00	Geral	7891100068440	1.000	NULL
121	AGENDA 2026		30.00	Geral	7891100068372	1.000	NULL
122	AGENDA 2026		30.00	Geral	7891100068402	1.000	NULL
123	agenda de 20		20.00	Geral	NULL	1.000	NULL
124	agenda escolar		15.00	Geral	7908281390717	1.000	NULL
125	AGENDA ESCOLAR		15.00	Geral	7908281364206	1.000	NULL
126	agenda escolar sortida		15.00	Geral	7908281364190	1.000	NULL
127	agenda grande		25.00	Geral	7908281390809	1.000	NULL
128	AGENDA PEQUENA		10.00	PAPELARIA	7908161735089	1.000	NULL
129	AGENDA PERMANENTE C/ 120 PGS 114X160MM		12.00	PAPELARIA	7898205452532	1.000	NULL
130	AGENDINHA ALCE ABYARA		7.00	PAPELARIA	7898903700508	1.000	NULL
131	AGENDINHA CORUJA		15.00	PAPELARIA	6970104054022	1.000	NULL
132	AGENDINHA DE EMOJIS		15.00	PAPELARIA	6970101054094	1.000	NULL
133	AGENDINHA FASHION		15.00	PAPELARIA	6970104054763	1.000	NULL
134	AGENDINHA PRINCESAS		15.00	PAPELARIA	6970104054060	1.000	NULL
135	AGENDINHA TOME NOTA CREDEAL		4.80	PAPELARIA	7891253215067	1.000	NULL
136	ÁGUA SANITÁRIA CONDE CLORO ATIVO		3.00	LIMPEZA	7896090300075	1.000	NULL
137	ÁGUA SANITÁRIA OLIMPO 1L CLORO ATIVO		3.00	Geral	7896013100461	1.000	NULL
138	AGUA SANITARIA SUPREMA		3.50	Geral	7896524726457	1.000	NULL
139	agulha avulsa		2.00	Geral	NULL	1.000	NULL
140	AGULHA DE COSTURA		2.00	Geral	NULL	1.000	NULL
141	AGULHA DE COSTURA		1.00	Geral	NULL	1.000	NULL
142	AGULHA DE FOGAO		2.00	UTILIDADES	7898955345481	1.000	NULL
143	agulha de fogão		1.00	Geral	7898081820487	1.000	NULL
144	AGULHA DE MAQUINA DE COSTURA		1.00	Geral	NULL	1.000	NULL
145	AGULHA DE MAQUINA DE COSTURA		2.00	Geral	NULL	1.000	NULL
146	AGULHA SOLTA		2.00	Geral	NULL	1.000	NULL
147	AGULHA XH		3.00	Geral	NULL	1.000	NULL
148	AGULHAS DE COSTURA		2.18	UTILIDADES	7895258112420	1.000	NULL
149	AGULHEIRO KIT		2.00	UTILIDADES	7898969481090	1.000	NULL
150	AGULHEIRO MAIS LINHA		4.00	Geral	7890055000963	0.000	NULL
151	AIR FRYER  CADENCE		200.00	Geral	7898700210026	1.000	NULL
152	AIR FRYER 3L CADENCE		350.00	Geral	NULL	1.000	NULL
153	airdotspro		60.00	Geral	6870151200147	1.000	NULL
154	AIRPLANE SUPER FLAY		15.00	BRINQUEDOS	7899605703743	1.000	NULL
155	ALARGADOR		3.00	Geral	NULL	1.000	NULL
156	ALARM CLOCK		25.00	Geral	7866000022137	1.000	NULL
157	ALARM CLOCK		13.00	Geral	7898461114144	1.000	NULL
158	alarme		12.00	Geral	NULL	1.000	NULL
159	ALBUM DA COPA		18.00	Geral	NULL	1.000	NULL
160	ALBUM DA COPA		18.00	BRINQUEDOS	9786555161434	1.000	NULL
161	ALCOOL + BICARBONATO ZULU		6.50	LIMPEZA	7896090704767	1.000	NULL
162	ALCOOL GEL  60 ML		8.75	Geral	7896246001054	1.000	NULL
163	alfinete grande		0.50	Geral	NULL	1.000	NULL
164	ALFINETES SOLTOS		1.00	Geral	NULL	1.000	NULL
165	ALGODÃO BOLA  USE		3.00	Geral	7898909332369	1.000	NULL
166	ALGODÃO USE 20 GR		3.00	UTILIDADES	7898909333786	1.000	NULL
167	ALIANÇA		8.00	Geral	NULL	1.000	NULL
168	ALIANÇA		10.00	Geral	NULL	1.000	NULL
169	alicate  mundial de pé		50.00	Geral	7891060679731	1.000	NULL
170	ALICATE DE  CUTICULAS INOX		15.00	Geral	6901604020019	1.000	NULL
171	alicate de unha		15.00	Geral	49774998304	1.000	NULL
172	ALICATE DE UNHA		12.00	Geral	NULL	1.000	NULL
173	ALICATE DE UNHA		12.00	Geral	6932551023907	1.000	NULL
174	alicate de unha		15.00	Geral	49774018392	1.000	NULL
175	ALICATE DE UNHA MONDIAL 777		40.00	Geral	49774018132	1.000	NULL
176	ALICATE DE UNHA MONDIAL PLASTICO		15.00	Geral	7891060906066	1.000	NULL
177	alicate de unha mundial 722		45.00	Geral	7891060800401	1.000	NULL
178	ALICATE DE UNHA MUNDIAL 748-S		15.00	UTILIDADES	7891060773040	1.000	NULL
179	ALICATE DE UNHA MUNDIAL SANDY		15.00	UTILIDADES	7891060773071	1.000	NULL
180	ALICATE DE UNHAS LICE		20.00	UTILIDADES	6901604020026	1.000	NULL
181	alicate lice		15.00	Geral	NULL	1.000	NULL
182	ALICATE MERHEJE		16.00	Geral	7896075707110	1.000	NULL
183	ALICATE MERHEJE		16.00	Geral	7896075707158	1.000	NULL
184	ALICATE MERHEJE SUPER		16.00	Geral	7896075707141	1.000	NULL
185	ALICATE MONDIAL  PONTO VERMELHO		15.00	Geral	7891060930498	1.000	NULL
186	ALICATE MONDIAL PRETO		15.00	Geral	7891060930337	1.000	NULL
187	alicate mudial		30.00	Geral	49774018149	1.000	NULL
188	alicate mundial  style		15.00	Geral	7891060025439	1.000	NULL
189	ALICATE MUNDIAL 522 INOX PROFISSIONAL classic		30.00	UTILIDADES	7891060679724	1.000	NULL
190	ALICATE MUNDIAL PROFESSIONAL		40.00	UTILIDADES	7891060969504	1.000	NULL
191	ALICATE ORIGINAL LINE INOX		15.00	UTILIDADES	7899653781496	1.000	NULL
192	ALICATE STYLE MUNDIAL		15.00	UTILIDADES	7891060969771	1.000	NULL
193	alicate unha grande  aoyasiyue		7.00	Geral	NULL	1.000	NULL
194	ALMAÇO SEM PAUTA		0.50	Geral	NULL	1.000	NULL
195	almaçoc pauta		0.50	Geral	NULL	1.000	NULL
196	ALMOFADA		15.00	Geral	NULL	1.000	NULL
197	ALMOFADA MÃE		20.00	Geral	7908174965701	1.000	NULL
198	AMACIANTE DE ROUPAS URCA 2L		10.00	Geral	7896056401129	1.000	NULL
199	AMACIANTE DE ROUPAS URCA AZUL		10.00	Geral	7896056401112	1.000	NULL
200	AMACIANTE DE ROUPAS YPÊ 2,7L		10.00	LIMPEZA	7896098902424	1.000	NULL
201	AMOEBA BRILHO		8.50	BRINQUEDOS	7897474200110	1.000	NULL
202	AMOEBA ORIGINAL 110G		10.00	BRINQUEDOS	7897474200073	1.000	NULL
203	AMOLADOR DE FACAS PROFISSIONAL		30.00	Geral	7893095440539	1.000	NULL
204	ANEL		10.00	Geral	NULL	1.000	NULL
205	ANIMAIS DA FLORESTA		40.00	BRINQUEDOS	7892032520273	1.000	NULL
206	ANIVERSARIO E.V.A		2.00	Geral	7898610100608	1.000	NULL
207	ANTENA DIGITAL		40.00	Geral	7892022022787	1.000	NULL
208	ANTENA DIGITAL		40.00	ACESSÓRIOS (MODA)	7898819330035	1.000	NULL
209	antena digital de tv newton		40.00	Geral	6934502300051	1.000	NULL
210	antena digital hdtv		45.00	Geral	7891708042132	1.000	NULL
211	ANTENA HDTV DIGITAL		40.00	ELETRÔNICOS E ACESSÓRIOS	6978534560038	1.000	NULL
212	aparador de pelos eletrico		25.00	Geral	7820230302209	1.000	NULL
213	APARELHO DE BARBEAR		10.00	UTILIDADES	7898743880828	1.000	NULL
214	aparelho de barbear  metal		10.00	Geral	7908295300085	1.000	NULL
215	aparelho de barbear inox		8.00	UTILIDADES	7899454428545	1.000	NULL
216	APARELHO DE BARBEAR INOX ORIGINAL LINE		7.00	UTILIDADES	7899653781809	1.000	NULL
217	APARELHO DE JANTAR C/20 PÇS CRYSTAL		150.00	Geral	7891240023309	1.000	NULL
218	APARELHO DE JANTAR DURALEX		60.00	Geral	NULL	1.000	NULL
219	apito juiz festa		2.00	Geral	7898610100912	1.000	NULL
220	APITO TREM		2.00	Geral	7898610102763	1.000	NULL
221	APONTADOR		2.50	PAPELARIA	7908214714283	1.000	NULL
222	apontador  star lux		3.00	Geral	7897476616384	1.000	NULL
223	APONTADOR 0757		5.00	Geral	6154413560850	1.000	NULL
224	APONTADOR AMARELO		3.00	Geral	7908214714276	1.000	NULL
225	APONTADOR BICHOS		7.00	Geral	NULL	1.000	NULL
226	apontador de ursinhos colors		5.00	Geral	6975896963033	1.000	NULL
227	APONTADOR DUPLO  IMPORTADO		7.00	Geral	6938716700676	1.000	NULL
228	apontador grande		4.00	Geral	7897256249962	1.000	NULL
229	APONTADOR GRANDE FULEJIA		7.00	Geral	6938716700645	1.000	NULL
230	APONTADOR LEO LEO		4.00	Geral	7897256245223	1.000	NULL
231	APONTADOR LEO LEO		5.00	Geral	7897256231219	1.000	NULL
232	APONTADOR LEO LEO GRANDE		2.80	Geral	7897256260035	1.000	NULL
233	APONTADOR MEDIO		2.00	Geral	7897256248453	1.000	NULL
234	APONTADOR PEQ		2.00	Geral	7897476613888	1.000	NULL
235	APONTADOR PEQ		3.00	PAPELARIA	7897256249993	1.000	NULL
236	APONTADOR REDONDO C/DEPOSITO		3.00	Geral	78971859352392	1.000	NULL
237	apontador redondo grande  sortido		3.00	PAPELARIA	NULL	1.000	NULL
238	APONTADOR STARSCHOOL PEQ		2.00	Geral	7897476613222	1.000	NULL
239	APRENDENDO O ALFABETO		21.00	Geral	7896647009031	1.000	NULL
240	aqua park judy		90.00	Geral	7898631556286	1.000	NULL
241	aquabalão		12.00	kit FESTA	7908487309032	1.000	NULL
242	ARCO E FLECHA    folia  imports		23.00	BRINQUEDOS	7908341605850	1.000	NULL
243	ARCO E FLECHA BRINQUEDO		20.00	BRINQUEDOS	7896464703556	1.000	NULL
244	ARCO E FLECHA C/5 ALTIMIX		35.00	BRINQUEDOS	7898578476210	1.000	NULL
245	ARCO E FLECHA MEDIO 5 PÇS		25.00	BRINQUEDOS	7898578473516	1.000	NULL
246	AREIA AMARELA		4.00	Geral	NULL	1.000	NULL
247	AREIA BRANCA		4.00	Geral	NULL	1.000	NULL
248	AREIA ROSA		4.00	Geral	NULL	1.000	NULL
249	AREIA VERMELHA		4.00	Geral	NULL	1.000	NULL
250	arejador de torneira		4.00	Geral	7890055001458	1.000	NULL
251	AREJADOR DE TORNEIRA		3.00	UTILIDADES	7898955345153	1.000	NULL
252	ARGILA   MODELAR		5.50	Geral	602883283763	1.000	NULL
253	ARGILA EXPANDIDA		5.50	Geral	602883283763	1.000	NULL
254	ARGILA EXPANDIDA 500g		2.50	JARDINAGEM	NULL	1.000	NULL
255	ARGILA EXPANDIDA TERRA BRASIL		4.00	Geral	NULL	1.000	NULL
256	argila massa		4.00	Geral	NULL	1.000	NULL
257	argolas brinco		3.00	Geral	NULL	1.000	NULL
258	ARGOLAS G		8.00	Geral	NULL	1.000	NULL
259	argolas medio		5.00	Geral	NULL	1.000	NULL
260	argolas p		4.00	Geral	NULL	1.000	NULL
261	ARMA DE AGUA		20.00	Geral	6923052763638	1.000	NULL
262	ARMA SHOOTING TIRO AO ALVO		20.00	BRINQUEDOS	7898624605410	1.000	NULL
263	ARMINHA  DE POLICIA DARDOS		20.00	Geral	7899605704917	1.000	NULL
264	ARMINHA D'AGUA		25.00	BRINQUEDOS	7908261002494	1.000	NULL
265	arminha de brinquedo		35.00	Geral	NULL	1.000	NULL
266	ARMINHA DE BRINQUEDO		50.00	Geral	NULL	1.000	NULL
267	ARMINHA PEQUENA AGUÁ		10.00	Geral	NULL	1.000	NULL
268	arqueiro medieval		30.00	Geral	NULL	1.000	NULL
269	ARQUINHO LAÇO		7.00	Geral	NULL	1.000	NULL
270	ARQUINHO SOLTO		4.00	Geral	NULL	1.000	NULL
271	arquinho sortido		3.00	Geral	NULL	1.000	NULL
272	ARRANJO GERBERA		25.00	Geral	7896540109050	1.000	NULL
273	ARRANJO GIRASSOL		20.00	Geral	7898031010661	1.000	NULL
274	ARRANJO GIRASSOL G		42.00	Geral	7892929529204	1.000	NULL
275	ARRANJO GIRASSOL GRANDE		42.00	Geral	20100000014008	1.000	NULL
276	asadeira retangular 01		18.00	ALUMINIO	7898463549319	1.000	NULL
277	ASPIRADOR NASAL		13.00	Geral	7896033241083	1.000	NULL
278	assadeeira alta n 2 aluminio brilho lar		23.00	ALUMINIO	NULL	1.000	NULL
279	ASSADEIRA   4 800 ML		40.00	Geral	NULL	1.000	NULL
280	assadeira  torta redonda n 30 mp		30.00	ALUMINIO	7898463541047	1.000	NULL
281	ASSADEIRA 2L N2		22.00	Geral	7898917307441	1.000	NULL
282	ASSADEIRA ALTA N 4 BRILHO LAR		37.00	Geral	7899011000894	1.000	NULL
283	ASSADEIRA ALTA POLIDA N3 3.6L		30.00	ALUMINIO	7898584430770	1.000	NULL
284	assadeira aluminio  mp n 2		22.00	Geral	7898463540941	1.000	NULL
285	ASSADEIRA ANTIADERENTE		57.00	Geral	7898463543157	1.000	NULL
286	ASSADEIRA CORAÇAO 03		37.00	Geral	7898463541115	1.000	NULL
287	ASSADEIRA DE ALUMÍNIO BRILHO LAR		23.00	COZINHA	7899011000924	1.000	NULL
288	ASSADEIRA DE ALUMINIO MP N 3		32.00	Geral	7898463540958	1.000	NULL
289	ASSADEIRA DE PAO 03		22.00	COZINHA	7898463541085	1.000	NULL
290	ASSADEIRA DE PUDIM REDONDA N 16		18.00	ALUMINIO	7898463540910	1.000	NULL
291	ASSADEIRA DE VIDRO MARINEX OPALINE		26.00	CERAMICAS, PORCELANATO	7891155073253	1.000	NULL
292	ASSADEIRA DESCARTÁVEL DE ALUMINIO		12.00	Geral	7897292610696	1.000	NULL
293	ASSADEIRA FUNDO FALSO		43.00	Geral	7898463540873	1.000	NULL
294	ASSADEIRA FUNDO FALSO		28.80	Geral	789846350868	1.000	NULL
295	assadeira fundo falso n3		49.99	Geral	7898463540880	1.000	NULL
296	ASSADEIRA GRANDE OPALINE 1,4L		40.00	CERAMICAS, PORCELANATO	7891155072706	1.000	NULL
297	ASSADEIRA n 3 alta aluminio brilho lar		28.00	ALUMINIO	7899011000931	1.000	NULL
298	ASSADEIRA N5 ALTA POLIDA 6,9L		50.00	ALUMINIO	7898584430794	1.000	NULL
299	ASSADEIRA NACIONAL PÃO N°2		15.00	Geral	7898211761352	1.000	NULL
300	ASSADEIRA OBLONG N1 1,86L		40.00	Geral	7898211760928	1.000	NULL
301	ASSADEIRA OVAL MEDIA OPALINE 1L		30.00	CERAMICAS, PORCELANATO	7891155072690	1.000	NULL
302	ASSADEIRA PANEFLOR N 4		40.00	Geral	NULL	1.000	NULL
303	ASSADEIRA PAO 02 MP		18.00	COZINHA	7898463541078	1.000	NULL
304	ASSADEIRA PAO 03		21.50	Geral	NULL	1.000	NULL
305	ASSADEIRA PIZZA 35		27.50	Geral	7898463540903	1.000	NULL
306	ASSADEIRA POLIDA 4,8L		40.00	Geral	7898584430787	1.000	NULL
307	ASSADEIRA RET ALTA POLIDA N1		18.00	COZINHA	7899011000917	1.000	NULL
308	ASSADEIRA RETA LISA N°1		17.50	Geral	7898593320017	1.000	NULL
309	ASSADEIRA RETANGULAR 01		20.00	Geral	7898463540934	1.000	NULL
310	assadeira retangular 02		20.00	Geral	898453549326	1.000	NULL
311	assadeira retangular 02		20.00	ALUMINIO	7898463549326	1.000	NULL
312	assadeira retangular 03		22.00	ALUMINIO	7898463549333	1.000	NULL
313	assadeira retangular 04		32.50	ALUMINIO	7898463549340	1.000	NULL
314	ASSADEIRA RETANGULAR 05		40.00	ALUMINIO	7898463540972	1.000	NULL
315	assadeira retangular 05		40.00	ALUMINIO	7898463549357	1.000	NULL
316	ASSADEIRA RETANGULAR 2,4 LTS		19.00	ALUMINIO	7891232032128	1.000	NULL
317	assadeira retangular 24x35 2,8LT		21.00	ALUMINIO	7891232032135	1.000	NULL
318	ASSADEIRA RETANGULAR 27X40 FOSCA - 4,2 L		23.00	ALUMINIO	7891232032142	1.000	NULL
319	ASSADEIRA RETANGULAR 4,2L		35.00	Geral	7891232033125	1.000	NULL
320	assadeira retangular 5 redar		40.00	ALUMINIO	7898913194410	1.000	NULL
321	ASSADEIRA RETANGULAR 8,5L		18.00	UTILIDADES	7897292610726	1.000	NULL
322	ASSADEIRA RETANGULAR ALTA N2		30.00	Geral	7898211760331	1.000	NULL
323	assadeira torta 22		20.00	Geral	7898463541016	1.000	NULL
324	ASSADEIRA TORTA 28		25.00	ALUMINIO	7898463541030	1.000	NULL
325	assadeira torta redonda n 35 mp		50.00	ALUMINIO	7898463541054	1.000	NULL
326	ASSENTO DE VASO BRANCO		30.00	UTILIDADES	7908439800006	1.000	NULL
327	ASSENTO SABI VERMELHO (MENDES CONFECÇÕES)		10.00	Geral	NULL	1.000	NULL
328	ASSENTO SANITARIO		25.00	Geral	7896725707712	1.000	NULL
329	ATLAS GEOGRÁFICO		3.50	PAPELARIA	9788506047262	1.000	NULL
330	AVCNGENS SERIES		120.00	Geral	7890021093401	1.000	NULL
331	avental  com bolso tecido estanpado		9.00	Geral	7898495732635	1.000	NULL
332	AVENTAL  NAPA		7.00	Geral	7898297107518	1.000	NULL
333	AVENTAL  SORTIDOS 0,45 X 0,60 CM		8.00	Geral	1009783451206	1.000	NULL
334	avental kim		9.00	Geral	7898380620016	1.000	NULL
335	AVENTAL KIM PANOS		5.00	CAMA, MESA E BANHO	7898380620788	1.000	NULL
336	AVENTAL KORINO		8.50	Geral	7898930467153	1.000	NULL
337	AVENTAL NAPA		5.00	UTILIDADES	7898495732512	1.000	NULL
338	AVENTAL P/ CHURRASQUEIRO 64X1,00M		16.00	UTILIDADES	7898930467122	1.000	NULL
339	AVENTAL SOFICE		7.00	Geral	NULL	1.000	NULL
340	AVIAÕ  PLANE		30.00	Geral	7899605749116	1.000	NULL
341	AVIAÕ  SUPER CAÇA		6.50	Geral	7898005840188	1.000	NULL
342	AVIÃO BS PLANE		40.00	BRINQUEDOS	7898002434830	1.000	NULL
343	AVIÃO DE BRINQUEDO		20.00	BRINQUEDOS	7898160200209	1.000	NULL
344	AVIÃO EXPLOTER TIME		70.00	Geral	7898300574634	1.000	NULL
345	AVIÃO FIGHITER COMANDO		35.00	BRINQUEDOS	7898300574559	1.000	NULL
346	AVIAO PEQUENO		7.00	BRINQUEDOS	7899605793096	1.000	NULL
347	BABADOR DE SILICONE SANREMO		20.00	Geral	7896359022823	1.000	NULL
348	baby babilina bambola		39.99	Geral	7899871707155	1.000	NULL
349	BABY CARRINHO		20.00	BRINQUEDOS	7898002435578	1.000	NULL
